crop,window,task,label,pred,error,class_name,logit_margin,top1_prob,boundary,tile_phase,tile_phase_flip,probe_pred,probe_error,probe_disagree,control_ndvi_tstd,grid
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_39,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,6,6,0,montane forest,8.774580955505371,0.999675989151001,0.0,2.3202921511256136e-05,0.0,6,0,0,0.2763292193412781,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_40,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,2,2,0,shrubland/savanna,4.346757411956787,0.9871386885643005,0.0,0.003362456103786826,0.0,2,0,0,0.18549636006355286,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_6,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,4,4,0,grassland/barren,5.406259059906006,0.9954636693000793,0.0,0.0009389573242515326,0.0,4,0,0,0.177789568901062,4
16,task_e318aeda-1e00-46bd-8cc6-031db2328f51_point_8,spatial_split\task_e318aeda-1e00-46bd-8cc6-031db2328f51,7,7,0,lava forest,7.467920303344727,0.9993768334388733,0.0,0.00011843216634588316,0.0,7,0,0,0.1836910843849182,4
16,task_e5ce4657-b0e3-4126-89cc-ded23616f48e_point_11,spatial_split\task_e5ce4657-b0e3-4126-89cc-ded23616f48e,5,5,0,agriculture/settlement,12.250505447387695,0.999992847442627,0.0,9.415458407602273e-06,0.0,5,0,0,0.14314579963684082,4
16,task_e5ce4657-b0e3-4126-89cc-ded23616f48e_point_17,spatial_split\task_e5ce4657-b0e3-4126-89cc-ded23616f48e,4,4,0,grassland/barren,8.752099990844727,0.9998353719711304,0.0,0.0002414596383459866,0.0,4,0,0,0.06895430386066437,4
16,task_e5ce4657-b0e3-4126-89cc-ded23616f48e_point_23,spatial_split\task_e5ce4657-b0e3-4126-89cc-ded23616f48e,2,2,0,shrubland/savanna,11.014657974243164,0.9999784231185913,0.0,1.0845752512977924e-05,0.0,2,0,0,0.15582741796970367,4
16,task_e5ce4657-b0e3-4126-89cc-ded23616f48e_point_40,spatial_split\task_e5ce4657-b0e3-4126-89cc-ded23616f48e,2,2,0,shrubland/savanna,7.479564666748047,0.9993370175361633,0.125,0.000279756000963971,0.0,2,0,0,0.16217543184757233,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_10,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,5.141323089599609,0.994065523147583,0.125,0.00240272656083107,0.0,2,0,0,0.11465708166360855,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_11,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,9.154850959777832,0.9998459815979004,0.0,4.557963984552771e-05,0.0,2,0,0,0.0828082337975502,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_22,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,0,0,0,woodland forest,5.86773681640625,0.9971234202384949,0.25,0.014218336902558804,0.0,0,0,0,0.1198854148387909,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_23,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,7.378276824951172,0.9993695616722107,0.0,0.0004727231280412525,0.0,2,0,0,0.19160492718219757,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_26,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,4,1,shrubland/savanna,1.9206366539001465,0.8717967867851257,1.0,0.12313884496688843,0.0,2,0,1,0.060716960579156876,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_27,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,7.162431716918945,0.9989219903945923,0.0,0.00030346191488206387,0.0,2,0,0,0.20826980471611023,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_29,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,0,0,0,woodland forest,4.6839423179626465,0.9907868504524231,0.25,0.0037558935582637787,0.0,0,0,0,0.21436214447021484,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_30,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,4,4,0,grassland/barren,7.342031478881836,0.9993060827255249,0.0,0.0002458094386383891,0.0,4,0,0,0.10445262491703033,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_34,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,11.454745292663574,0.9999779462814331,0.0,1.5411806089105085e-05,0.0,2,0,0,0.09029968082904816,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_35,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,4,4,0,grassland/barren,10.166044235229492,0.9999593496322632,0.0,1.1717430425051134e-05,0.0,4,0,0,0.1896951049566269,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_39,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,2,2,0,shrubland/savanna,7.367742538452148,0.9993675351142883,0.0,0.000230256438953802,0.0,2,0,0,0.1484280675649643,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_43,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,4,4,0,grassland/barren,8.145325660705566,0.9996618032455444,0.0,0.0002151313965441659,0.0,4,0,0,0.17680837213993073,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_44,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,0,0,0,woodland forest,1.8423752784729004,0.8631101250648499,0.375,0.2165602296590805,0.5,2,1,1,0.15774133801460266,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_45,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,4,4,0,grassland/barren,0.8492560386657715,0.6994156837463379,0.375,0.3031799793243408,0.5,4,0,0,0.08818342536687851,4
16,task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0_point_5,spatial_split\task_e665b4ff-778e-4255-9b0c-aa89a0e7eed0,4,4,0,grassland/barren,1.4089884757995605,0.803075909614563,0.375,0.08094197511672974,0.0,4,0,0,0.14591671526432037,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_16,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,8,8,0,urban/dense dev.,13.208178520202637,0.9999959468841553,0.0,7.656355478502519e-07,0.0,8,0,0,0.039986465126276016,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_19,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,4,4,0,grassland/barren,9.77596664428711,0.9999393224716187,0.0,3.0547191272489727e-05,0.0,4,0,0,0.17587564885616302,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_21,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,4,2,1,grassland/barren,6.011822700500488,0.9974898099899292,0.0,0.0008999839192256331,0.0,2,1,0,0.18921826779842377,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_25,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,2,2,0,shrubland/savanna,3.783993721008301,0.9777535200119019,1.0,0.06493252515792847,0.0,2,0,0,0.17604774236679077,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_33,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,5,5,0,agriculture/settlement,11.629026412963867,0.9999810457229614,0.125,2.5864569579425734e-06,0.0,5,0,0,0.23817738890647888,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_37,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,8,8,0,urban/dense dev.,11.264189720153809,0.9999704360961914,0.0,0.0001146074864664115,0.0,8,0,0,0.07656476646661758,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_38,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,5,5,0,agriculture/settlement,8.083931922912598,0.9994707703590393,0.125,0.00012219868949614465,0.0,5,0,0,0.2481626719236374,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_52,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,8,8,0,urban/dense dev.,5.689216613769531,0.9952729344367981,0.125,0.008265338838100433,0.0,5,1,1,0.1377832442522049,4
16,task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c_point_8,spatial_split\task_e8e257cf-6745-4563-8cf9-9e6d3b8eef5c,8,8,0,urban/dense dev.,8.025623321533203,0.999526858329773,0.25,0.00019734358647838235,0.0,8,0,0,0.13387618958950043,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_1,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,4,4,0,grassland/barren,2.1594300270080566,0.8964600563049316,0.0,0.0354403480887413,0.0,4,0,0,0.1529161036014557,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_10,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,5,5,0,agriculture/settlement,6.463408470153809,0.997938334941864,0.0,0.0035777578596025705,0.0,5,0,0,0.059280917048454285,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_13,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,5,5,0,agriculture/settlement,2.0073556900024414,0.8814675807952881,0.375,0.04338269308209419,0.0,5,0,0,0.13972072303295135,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_18,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,4,4,0,grassland/barren,8.728269577026367,0.9998307228088379,0.125,3.020556141564157e-05,0.0,4,0,0,0.14160744845867157,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_27,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,5,5,0,agriculture/settlement,8.348705291748047,0.9996813535690308,0.0,0.0009140471811406314,0.0,5,0,0,0.2604818344116211,4
16,task_f1f0753e-b731-439c-b799-47b5ece62fa4_point_37,spatial_split\task_f1f0753e-b731-439c-b799-47b5ece62fa4,5,5,0,agriculture/settlement,8.799897193908691,0.9998167157173157,0.375,3.463108077994548e-05,0.0,5,0,0,0.17733876407146454,4
16,task_fcb73770-53a9-42b0-97f8-fb00e65420b6_point_14,spatial_split\task_fcb73770-53a9-42b0-97f8-fb00e65420b6,5,5,0,agriculture/settlement,11.12342643737793,0.9999638795852661,0.0,4.338055532571161e-06,0.0,5,0,0,0.1486835926771164,4
16,task_fcb73770-53a9-42b0-97f8-fb00e65420b6_point_17,spatial_split\task_fcb73770-53a9-42b0-97f8-fb00e65420b6,2,2,0,shrubland/savanna,4.633086204528809,0.9902166128158569,0.0,0.011688007973134518,0.0,5,1,1,0.22247932851314545,4
16,task_fcb73770-53a9-42b0-97f8-fb00e65420b6_point_6,spatial_split\task_fcb73770-53a9-42b0-97f8-fb00e65420b6,5,5,0,agriculture/settlement,11.54228687286377,0.9999778270721436,0.0,4.5818101170880254e-06,0.0,5,0,0,0.20806585252285004,4
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_10,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,2,4,1,shrubland/savanna,0.04883098602294922,0.40547266602516174,0.625,0.06393127143383026,0.0,4,1,0,0.27178746461868286,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_12,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,0,0,0,woodland forest,0.7407803535461426,0.6768465638160706,0.875,0.12733308970928192,0.0,2,1,1,0.22212357819080353,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_19,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,0,0,0,woodland forest,7.706103324890137,0.9995384216308594,0.5,0.000177264359081164,0.0,0,0,0,0.27968600392341614,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_2,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,5,5,0,agriculture/settlement,10.3186616897583,0.9999470710754395,0.0,9.625181519368198e-06,0.0,5,0,0,0.21281585097312927,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_20,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,2,2,0,shrubland/savanna,9.962298393249512,0.9999171495437622,0.0,1.089412489818642e-05,0.0,2,0,0,0.1856621950864792,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_21,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,4,4,0,grassland/barren,1.1855807304382324,0.7614519596099854,0.125,0.03712890297174454,0.0,4,0,0,0.15547697246074677,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_23,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,2,2,0,shrubland/savanna,4.510316848754883,0.9879036545753479,0.0,0.0039010897744446993,0.0,2,0,0,0.194465771317482,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_26,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,8,8,0,urban/dense dev.,14.405936241149902,0.9999986886978149,0.0,2.230201658903752e-07,0.0,8,0,0,0.09321276843547821,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_28,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,2,2,0,shrubland/savanna,4.598202705383301,0.9899387359619141,0.0,0.004432823043316603,0.0,2,0,0,0.22865454852581024,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_29,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,0,0,0,woodland forest,13.028302192687988,0.9999935626983643,0.0,7.02728414125886e-07,0.0,0,0,0,0.26769548654556274,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_3,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,0,0,0,woodland forest,12.507448196411133,0.9999921321868896,0.0,1.0202671774095506e-06,0.0,0,0,0,0.2667176425457001,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_6,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,0,0,0,woodland forest,0.8404994010925293,0.6985023617744446,0.375,0.14731988310813904,0.5,2,1,1,0.2469857782125473,8
32,task_055ad16b-3997-460b-a185-a9a68239f82e_point_8,spatial_split\task_055ad16b-3997-460b-a185-a9a68239f82e,4,2,1,grassland/barren,2.4504971504211426,0.9109090566635132,0.0,0.02161121368408203,0.0,4,0,1,0.1292259395122528,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_10,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,2,2,0,shrubland/savanna,12.22435474395752,0.9999932050704956,0.0,5.243854047876084e-06,0.0,2,0,0,0.1485913097858429,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_22,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,4,4,0,grassland/barren,10.692368507385254,0.999975323677063,0.0,4.841937425226206e-06,0.0,4,0,0,0.13676699995994568,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_23,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,5,0,agriculture/settlement,5.82388973236084,0.996982753276825,0.125,0.0012447264743968844,0.0,5,0,0,0.1976190060377121,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_29,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,2,2,0,shrubland/savanna,11.018933296203613,0.999982476234436,0.125,3.452956207183888e-06,0.0,2,0,0,0.1774938404560089,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_30,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,5,0,agriculture/settlement,9.164532661437988,0.9998924732208252,0.0,1.5699348296038806e-05,0.0,5,0,0,0.19797074794769287,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_33,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,5,0,agriculture/settlement,6.73638916015625,0.9988025426864624,0.0,0.00046149251284077764,0.0,5,0,0,0.23307755589485168,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_35,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,2,2,0,shrubland/savanna,5.6132097244262695,0.9963549375534058,0.25,0.0012853412190452218,0.0,2,0,0,0.19842053949832916,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_39,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,4,4,0,grassland/barren,9.10908031463623,0.99986732006073,0.0,1.7457345165894367e-05,0.0,4,0,0,0.10277460515499115,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_40,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,4,1,agriculture/settlement,0.43450212478637695,0.6068746447563171,0.625,0.03716392070055008,0.0,5,0,1,0.25741538405418396,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_45,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,5,0,agriculture/settlement,10.330741882324219,0.9999464750289917,0.0,1.178258844447555e-05,0.0,5,0,0,0.28345996141433716,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_47,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,4,4,0,grassland/barren,4.718358516693115,0.9910992980003357,0.0,0.002765015233308077,0.0,4,0,0,0.25616246461868286,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_48,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,2,2,0,shrubland/savanna,8.189854621887207,0.9997134804725647,0.0,6.403828592738137e-05,0.0,2,0,0,0.2006271779537201,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_8,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,2,2,0,shrubland/savanna,11.071967124938965,0.9999798536300659,0.0,1.1104554687335622e-05,0.0,2,0,0,0.20028409361839294,8
32,task_17f1e062-6db2-427b-ae38-87a6d575731f_point_9,spatial_split\task_17f1e062-6db2-427b-ae38-87a6d575731f,5,5,0,agriculture/settlement,1.4258551597595215,0.8062020540237427,0.25,0.11630459874868393,0.0,5,0,0,0.2637048661708832,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_0,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,11.757096290588379,0.9999908208847046,0.0,4.6426625885942485e-06,0.0,8,0,0,0.042123302817344666,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_10,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,6,5,1,montane forest,8.6948881149292,0.9998226761817932,0.0,9.894534741761163e-05,0.0,5,1,0,0.12486100941896439,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_11,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,3.846170425415039,0.978580117225647,0.125,0.008830353617668152,0.0,8,0,0,0.043829843401908875,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_13,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,8.816947937011719,0.9998304843902588,0.25,6.0800506616942585e-05,0.0,8,0,0,0.09154757857322693,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_16,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,10.22012996673584,0.9999356269836426,0.0,9.23983461689204e-05,0.0,8,0,0,0.03606082499027252,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_17,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,11.739275932312012,0.9999886751174927,0.125,3.713709020303213e-06,0.0,8,0,0,0.0482412651181221,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_18,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,12.777291297912598,0.9999961853027344,0.125,1.2811532315026852e-06,0.0,8,0,0,0.020639987662434578,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_2,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,8.513671875,0.9997938275337219,0.0,0.00020838780619669706,0.0,8,0,0,0.013491697609424591,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_22,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,2.111734628677368,0.8500054478645325,0.5,0.07927775382995605,0.0,5,1,1,0.08305061608552933,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_26,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,1,0,1,open water,0.335953950881958,0.37803107500076294,0.875,0.047696370631456375,0.0,1,0,1,0.3192663788795471,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_28,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,10.933496475219727,0.9999622106552124,0.0,1.4607516277465038e-05,0.0,8,0,0,0.02904420532286167,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_3,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,13.050694465637207,0.9999909400939941,0.25,3.5333039249962894e-06,0.0,8,0,0,0.08040248602628708,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_4,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,8,8,0,urban/dense dev.,12.02376651763916,0.9999837875366211,0.125,4.985100986232283e-06,0.0,8,0,0,0.07473205029964447,8
32,task_1a29e215-eb34-46cd-bd56-981abce579e7_point_7,spatial_split\task_1a29e215-eb34-46cd-bd56-981abce579e7,6,5,1,montane forest,9.354907035827637,0.999848484992981,0.0,2.555816354288254e-05,0.0,5,1,0,0.1344444304704666,8
32,task_20546e37-3fce-46aa-9aa0-54ce34cad031_point_17,spatial_split\task_20546e37-3fce-46aa-9aa0-54ce34cad031,4,4,0,grassland/barren,10.388224601745605,0.9999328851699829,0.0,1.693495869403705e-05,0.0,4,0,0,0.10571359843015671,8
32,task_20546e37-3fce-46aa-9aa0-54ce34cad031_point_21,spatial_split\task_20546e37-3fce-46aa-9aa0-54ce34cad031,4,2,1,grassland/barren,1.1370940208435059,0.7484731674194336,0.25,0.07563897967338562,0.0,3,1,1,0.12341374158859253,8
32,task_20546e37-3fce-46aa-9aa0-54ce34cad031_point_3,spatial_split\task_20546e37-3fce-46aa-9aa0-54ce34cad031,4,2,1,grassland/barren,4.844437599182129,0.991569459438324,0.0,0.010229788720607758,0.0,3,1,1,0.14705082774162292,8
32,task_20546e37-3fce-46aa-9aa0-54ce34cad031_point_30,spatial_split\task_20546e37-3fce-46aa-9aa0-54ce34cad031,4,4,0,grassland/barren,12.744699478149414,0.9999960660934448,0.0,1.0185245855609537e-06,0.0,4,0,0,0.0570802167057991,8
32,task_20546e37-3fce-46aa-9aa0-54ce34cad031_point_8,spatial_split\task_20546e37-3fce-46aa-9aa0-54ce34cad031,0,2,1,woodland forest,0.3131561279296875,0.5772649049758911,0.375,0.060069531202316284,0.25,0,0,1,0.06874050945043564,8
32,task_21f02234-a1c8-48f4-8c31-a80fab5dce97_point_11,spatial_split\task_21f02234-a1c8-48f4-8c31-a80fab5dce97,4,4,0,grassland/barren,11.195196151733398,0.9999566078186035,0.0,3.1291019695345312e-06,0.0,4,0,0,0.0715584009885788,8
32,task_21f02234-a1c8-48f4-8c31-a80fab5dce97_point_19,spatial_split\task_21f02234-a1c8-48f4-8c31-a80fab5dce97,4,4,0,grassland/barren,8.888703346252441,0.9997655749320984,0.0,3.457907951087691e-05,0.0,4,0,0,0.0547102615237236,8
32,task_21f02234-a1c8-48f4-8c31-a80fab5dce97_point_2,spatial_split\task_21f02234-a1c8-48f4-8c31-a80fab5dce97,2,0,1,shrubland/savanna,0.8819642066955566,0.6953506469726562,0.5,0.1062488853931427,0.0,0,1,0,0.23471558094024658,8
32,task_21f02234-a1c8-48f4-8c31-a80fab5dce97_point_3,spatial_split\task_21f02234-a1c8-48f4-8c31-a80fab5dce97,4,4,0,grassland/barren,10.082343101501465,0.9999412298202515,0.0,1.3237196981208399e-05,0.0,4,0,0,0.029557395726442337,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_11,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,5,0,agriculture/settlement,12.458354949951172,0.9999902248382568,0.0,3.157330502290279e-05,0.0,5,0,0,0.23993322253227234,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_14,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,5,0,agriculture/settlement,6.32697057723999,0.9974120259284973,0.0,0.006821474526077509,0.0,4,1,1,0.08901416510343552,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_19,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,2,1,agriculture/settlement,5.1625261306762695,0.9941813349723816,0.0,0.006424985826015472,0.0,2,1,0,0.11545693129301071,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_2,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,5,0,agriculture/settlement,12.458995819091797,0.9999945163726807,0.0,1.1071070957768825e-06,0.0,5,0,0,0.22081099450588226,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_32,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,5,0,agriculture/settlement,3.790950298309326,0.9777686595916748,0.0,0.0067910971119999886,0.0,5,0,0,0.1950790286064148,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_41,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,5,5,0,agriculture/settlement,10.403632164001465,0.9999480247497559,0.0,1.1509099749673624e-05,0.0,5,0,0,0.19440287351608276,8
32,task_25c1929a-d8f4-4181-a070-acd40487e7bf_point_8,spatial_split\task_25c1929a-d8f4-4181-a070-acd40487e7bf,4,4,0,grassland/barren,4.754982948303223,0.990696907043457,0.125,0.007241161074489355,0.0,4,0,0,0.2392200082540512,8
32,task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df_point_14,spatial_split\task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df,2,2,0,shrubland/savanna,12.218368530273438,0.9999938011169434,0.0,8.128989748001914e-07,0.0,2,0,0,0.21890634298324585,8
32,task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df_point_20,spatial_split\task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df,5,5,0,agriculture/settlement,4.951038360595703,0.9893862009048462,0.0,0.006900669075548649,0.0,8,1,1,0.13305319845676422,8
32,task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df_point_6,spatial_split\task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df,2,2,0,shrubland/savanna,12.063262939453125,0.9999908208847046,0.0,2.0997422325308435e-06,0.0,2,0,0,0.1840008795261383,8
32,task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df_point_7,spatial_split\task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df,2,2,0,shrubland/savanna,8.48519515991211,0.9997894167900085,0.0,8.289200923172757e-05,0.0,2,0,0,0.18862934410572052,8
